condition,prompt_id,beta_ratio,layers,target,answer,correct,semantic_drift,attention_entropy,answer_tokens,repeat_frac,coherence_proxy
layer_7,p055,0.35,7,Pavel-055 AX-7355,"Pavel-055
AX-7355",1,0.4461802840232849,0.3329089069738984,4,0.25,1.0
layer_7,p056,0.35,7,Hugo-056 AX-1624,Hugo-056 hid the silver thimble under code AX-1624.,1,0.1585192084312439,0.3333651525899768,10,0.1,1.0
layer_7,p057,0.35,7,Ada-057 DN-8623,"Ada-057
DN-8623",1,0.4390932321548462,0.33100137673318386,4,0.25,1.0
layer_7,p058,0.35,7,Quinn-058 AX-3134,"Quinn-058
AX-3134",1,0.3865065574645996,0.33144880924373865,4,0.25,1.0
layer_7,p059,0.35,7,Hugo-059 CY-5132,Hugo-059 | CY-5132,1,0.3791019320487976,0.3335352689027786,4,0.25,1.0
layer_7,p060,0.35,7,Mira-060 CY-6371,Mira-060,0,0.4809918999671936,0.3383851358667016,2,0.5,1.0
layer_7,p061,0.35,7,Elena-061 CY-2333,Elena-061,0,0.4548383355140686,0.3332916386425495,2,0.5,1.0
layer_7,p062,0.35,7,Quinn-062 AX-3163,"Quinn-062
AX-3163",1,0.3805772066116333,0.3334316434338689,4,0.25,1.0
layer_7,p063,0.35,7,Luca-063 DN-3598,"Luca-063
DN-3598",1,0.4044833183288574,0.3326112776994705,4,0.25,1.0
layer_7,p064,0.35,7,Silas-064 EV-9480,"Silas-064
EV-9480",1,0.3514258861541748,0.3321238998323679,4,0.25,1.0
layer_7,p065,0.35,7,Rhea-065 BR-7769,"Rhea-065
BR-7769",1,0.39084959030151367,0.3321862565353513,4,0.25,1.0
layer_7,p066,0.35,7,Hugo-066 CY-4805,"Hugo-066, CY-4805",1,0.3668159246444702,0.3350983001291752,4,0.25,1.0
layer_7,p067,0.35,7,Hugo-067 BR-6355,"Hugo-067
BR-6355",1,0.40882086753845215,0.33089429885149,4,0.25,1.0
layer_7,p068,0.35,7,Silas-068 EV-3810,"Silas-068
EV-3810",1,0.36507898569107056,0.3361534168943763,4,0.25,1.0
layer_7,p069,0.35,7,Basil-069 EV-6954,Basil-069,0,0.46987372636795044,0.33499743323773146,2,0.5,1.0
layer_7,p070,0.35,7,Dante-070 CY-6228,Dante-070,0,0.42371827363967896,0.3414505859836936,2,0.5,1.0
layer_7,p071,0.35,7,Nolan-071 AX-6681,"Nolan-071
AX-6681",1,0.38018202781677246,0.3349122740328312,4,0.25,1.0
layer_7,p072,0.35,7,Pavel-072 DN-6688,Pavel-072,0,0.4723826050758362,0.3271478610113263,2,0.5,1.0
layer_7,p073,0.35,7,Mira-073 DN-1412,Mira-073,0,0.4873998165130615,0.3278969805687666,2,0.5,1.0
layer_7,p074,0.35,7,Opal-074 CY-3777,Opal-074,0,0.42568570375442505,0.3294136431068182,2,0.5,1.0
layer_7,p075,0.35,7,Kira-075 EV-6711,Kira-075,0,0.4843307137489319,0.3344876216724515,2,0.5,1.0
layer_7,p076,0.35,7,Iris-076 AX-2750,"Iris-076
AX-2750",1,0.36430251598358154,0.33218518923968077,4,0.25,1.0
layer_7,p077,0.35,7,Mira-077 BR-8045,"Mira-077
BR-8045",1,0.4456702470779419,0.3318795673549175,4,0.25,1.0
layer_7,p078,0.35,7,Nolan-078 DN-1322,"Nolan-078
DN-1322",1,0.3954617977142334,0.3318951465189457,4,0.25,1.0
layer_7,p079,0.35,7,Silas-079 EV-4358,Silas-079,0,0.3775727152824402,0.3346288623288274,2,0.5,1.0
layer_7,p080,0.35,7,Mira-080 AX-2231,Mira-080,0,0.4755343198776245,0.3282992737367749,2,0.5,1.0
layer_7,p081,0.35,7,Cora-081 DN-4702,"Cora-081
DN-4702",1,0.36456894874572754,0.33459237590432167,4,0.25,1.0
layer_7,p082,0.35,7,Ada-082 CY-5013,"Ada-082
CY-5013",1,0.47531658411026,0.3343158308416605,4,0.25,1.0
layer_7,p083,0.35,7,Luca-083 AX-1188,"Luca-083
AX-1188",1,0.4241235852241516,0.3288087463006377,4,0.25,1.0
layer_7,p084,0.35,7,Tara-084 EV-5866,"Tara-084
EV-5866",1,0.37212157249450684,0.33191968873143196,4,0.25,1.0
layer_7,p085,0.35,7,Opal-085 DN-5039,Opal-085,0,0.4300187826156616,0.3330158060416579,2,0.5,1.0
layer_7,p086,0.35,7,Luca-086 AX-1751,Luca-086,0,0.4863334894180298,0.33166064973920584,2,0.5,1.0
layer_7,p087,0.35,7,Quinn-087 BR-5655,"Quinn-087
BR-5655",1,0.3798433542251587,0.3377700662240386,4,0.25,1.0
layer_7,p088,0.35,7,Pavel-088 CY-4150,Pavel-088,0,0.4981083869934082,0.3306776909157634,2,0.5,1.0
layer_7,p089,0.35,7,Pavel-089 AX-9205,Pavel-089,0,0.4976148009300232,0.3307507513090968,2,0.5,1.0
layer_7,p090,0.35,7,Elena-090 EV-5227,"Elena-090
EV-5227",1,0.367184042930603,0.3379611596465111,4,0.25,1.0
layer_7,p091,0.35,7,Ada-091 EV-3544,"Ada-091
EV-3544",1,0.4412003755569458,0.3292806874960661,4,0.25,1.0
layer_7,p092,0.35,7,Dante-092 DN-1291,Dante-092,0,0.41983598470687866,0.3340200539678335,2,0.5,1.0
layer_7,p093,0.35,7,Basil-093 EV-2305,"Basil-093
EV-2305",1,0.39044320583343506,0.33005220629274845,4,0.25,1.0
layer_7,p094,0.35,7,Felix-094 DN-7319,"Felix-094
DN-7319",1,0.3810831308364868,0.33241523057222366,4,0.25,1.0
layer_7,p095,0.35,7,Mira-095 BR-8393,Mira-095,0,0.47431015968322754,0.3399501023814082,2,0.5,1.0
layer_7,p096,0.35,7,Cora-096 EV-8942,"Cora-096
EV-8942",1,0.3639422655105591,0.329453962855041,4,0.25,1.0
layer_7,p097,0.35,7,Cora-097 DN-9536,"Cora-097
DN-9536",1,0.36298292875289917,0.329017149284482,4,0.25,1.0
layer_7,p098,0.35,7,Basil-098 CY-2738,Basil-098,0,0.4835929870605469,0.3346604974940419,2,0.5,1.0
layer_7,p099,0.35,7,Iris-099 AX-8321,"Iris-099
AX-8321",1,0.3675609827041626,0.331180015578866,4,0.25,1.0
layer_8,p000,0.35,8,Kira-000 DN-1791,Kira-000,0,0.4812430143356323,0.33204554580152035,2,0.5,1.0
layer_8,p001,0.35,8,Silas-001 BR-2013,"Silas-001
BR-2013",1,0.3793611526489258,0.3317913906648755,4,0.25,1.0
layer_8,p002,0.35,8,Rhea-002 EV-1976,Rhea-002,0,0.454608678817749,0.32948793191462755,2,0.5,1.0
layer_8,p003,0.35,8,Kira-003 CY-2199,Kira-003,0,0.4526442289352417,0.33583763893693686,2,0.5,1.0
layer_8,p004,0.35,8,Cora-004 DN-2064,Cora-004,0,0.44637346267700195,0.33285896945744753,2,0.5,1.0
layer_8,p005,0.35,8,Jules-005 BR-7519,Jules-005,0,0.4728020429611206,0.333686301484704,2,0.5,1.0
layer_8,p006,0.35,8,Cora-006 BR-4800,Cora-006,0,0.45247137546539307,0.3282727934420109,2,0.5,1.0
layer_8,p007,0.35,8,Rhea-007 DN-7536,Rhea-007,0,0.45277416706085205,0.33207053039222956,2,0.5,1.0
layer_8,p008,0.35,8,Silas-008 EV-2662,Silas-008,0,0.3891528248786926,0.33176266588270664,2,0.5,1.0
layer_8,p009,0.35,8,Pavel-009 AX-3361,Pavel-009,0,0.5077168643474579,0.3311522537842393,2,0.5,1.0
layer_8,p010,0.35,8,Felix-010 BR-9725,Felix-010,0,0.432012677192688,0.3338653165847063,2,0.5,1.0
layer_8,p011,0.35,8,Tara-011 DN-6726,Tara-011,0,0.4592089056968689,0.33039266243577003,2,0.5,1.0
layer_8,p012,0.35,8,Dante-012 BR-8832,Dante-012,0,0.4470168352127075,0.3322225911542773,2,0.5,1.0
layer_8,p013,0.35,8,Elena-013 EV-8771,Elena-013,0,0.46491217613220215,0.33065363112837076,2,0.5,1.0
layer_8,p014,0.35,8,Hugo-014 CY-5249,Hugo-014,0,0.45126402378082275,0.33697906602174044,2,0.5,1.0
layer_8,p015,0.35,8,Pavel-015 AX-2011,Pavel-015,0,0.4942735433578491,0.3323343265801668,2,0.5,1.0
layer_8,p016,0.35,8,Quinn-016 EV-4267,Quinn-016,0,0.4155306816101074,0.32683019433170557,2,0.5,1.0
layer_8,p017,0.35,8,Hugo-017 AX-4484,Hugo-017,0,0.45022261142730713,0.33203851990401745,2,0.5,1.0
layer_8,p018,0.35,8,Nolan-018 DN-6556,Nolan-018,0,0.4481015205383301,0.3316647242754698,2,0.5,1.0
layer_8,p019,0.35,8,Cora-019 BR-2716,Cora-019,0,0.43921828269958496,0.33768117241561413,2,0.5,1.0
layer_8,p020,0.35,8,Basil-020 DN-2186,Basil-020,0,0.5008583068847656,0.3335683401674032,2,0.5,1.0
layer_8,p021,0.35,8,Elena-021 EV-4906,Elena-021,0,0.48081254959106445,0.3330664513632655,2,0.5,1.0
layer_8,p022,0.35,8,Ada-022 AX-1251,Ada-022,0,0.5484446287155151,0.329682988114655,2,0.5,1.0
layer_8,p023,0.35,8,Elena-023 CY-1891,Elena-023,0,0.45883333683013916,0.3344486728310585,2,0.5,1.0
layer_8,p024,0.35,8,Felix-024 DN-1059,Felix-024,0,0.4322162866592407,0.33295637276023626,2,0.5,1.0
layer_8,p025,0.35,8,Iris-025 BR-5066,Iris-025 hid the brass telescope under code BR-5066.,1,0.17255663871765137,0.3338496247306466,10,0.1,1.0
layer_8,p026,0.35,8,Tara-026 CY-9096,Tara-026,0,0.46106255054473877,0.3326720129698515,2,0.5,1.0
layer_8,p027,0.35,8,Opal-027 AX-1308,Opal-027,0,0.4382111430168152,0.33453082479536533,2,0.5,1.0
layer_8,p028,0.35,8,Opal-028 DN-2257,Opal-028,0,0.4399080276489258,0.33408136665821075,2,0.5,1.0
layer_8,p029,0.35,8,Dante-029 DN-5765,Dante-029,0,0.4307928681373596,0.33604107331484556,2,0.5,1.0
layer_8,p030,0.35,8,Mira-030 BR-2222,Mira-030,0,0.48333513736724854,0.32960696052759886,2,0.5,1.0
layer_8,p031,0.35,8,Pavel-031 DN-5947,Pavel-031,0,0.5073667466640472,0.32904725428670645,2,0.5,1.0
layer_8,p032,0.35,8,Jules-032 CY-2064,Jules-032,0,0.4777330756187439,0.33336210902780294,2,0.5,1.0
layer_8,p033,0.35,8,Quinn-033 BR-7116,Quinn-033,0,0.41224050521850586,0.3301940215751529,2,0.5,1.0
layer_8,p034,0.35,8,Nolan-034 CY-5878,Nolan-034,0,0.45376843214035034,0.32783930003643036,2,0.5,1.0
layer_8,p035,0.35,8,Kira-035 DN-3287,Kira-035,0,0.46039456129074097,0.3292865566909313,2,0.5,1.0
layer_8,p036,0.35,8,Quinn-036 DN-5427,Quinn-036,0,0.41153842210769653,0.3317940616980195,2,0.5,1.0
layer_8,p037,0.35,8,Ada-037 AX-7966,Ada-037,0,0.5343983769416809,0.332757162861526,2,0.5,1.0
layer_8,p038,0.35,8,Rhea-038 AX-3058,Rhea-038,0,0.4692267179489136,0.3307699915021658,2,0.5,1.0
layer_8,p039,0.35,8,Tara-039 AX-9806,Tara-039,0,0.4375619888305664,0.3330859048292041,2,0.5,1.0
layer_8,p040,0.35,8,Nolan-040 CY-4732,Nolan-040,0,0.4599300026893616,0.3325968598946929,2,0.5,1.0
layer_8,p041,0.35,8,Greta-041 BR-4781,Greta-041,0,0.45699799060821533,0.33170279022306204,2,0.5,1.0
layer_8,p042,0.35,8,Ada-042 BR-7805,Ada-042,0,0.5375654697418213,0.3319270694628358,2,0.5,1.0
layer_8,p043,0.35,8,Mira-043 CY-8248,Mira-043,0,0.483010470867157,0.3339811470359564,2,0.5,1.0
layer_8,p044,0.35,8,Basil-044 BR-7106,Basil-044,0,0.48926544189453125,0.33144409861415625,2,0.5,1.0
layer_8,p045,0.35,8,Basil-045 BR-2029,Basil-045,0,0.4904974699020386,0.3348805522546172,2,0.5,1.0
layer_8,p046,0.35,8,Opal-046 CY-8044,Opal-046,0,0.4353656768798828,0.3296956215053797,2,0.5,1.0
layer_8,p047,0.35,8,Felix-047 DN-2060,Felix-047,0,0.43715304136276245,0.33105999138206244,2,0.5,1.0
layer_8,p048,0.35,8,Hugo-048 DN-8551,Hugo-048,0,0.43240976333618164,0.3321445304900408,2,0.5,1.0
layer_8,p049,0.35,8,Elena-049 EV-4084,Elena-049,0,0.4722919464111328,0.3286009691655636,2,0.5,1.0
layer_8,p050,0.35,8,Luca-050 CY-4815,Luca-050,0,0.46689748764038086,0.33360822033137083,2,0.5,1.0
layer_8,p051,0.35,8,Kira-051 AX-4341,Kira-051,0,0.45835769176483154,0.3314527925103903,2,0.5,1.0
layer_8,p052,0.35,8,Nolan-052 DN-3532,Nolan-052,0,0.4723583459854126,0.33588232658803463,2,0.5,1.0
layer_8,p053,0.35,8,Luca-053 DN-7635,Luca-053,0,0.46522432565689087,0.32826473098248243,2,0.5,1.0
layer_8,p054,0.35,8,Elena-054 AX-7075,Elena-054,0,0.482666015625,0.32756771706044674,2,0.5,1.0
layer_8,p055,0.35,8,Pavel-055 AX-7355,Pavel-055,0,0.4922493100166321,0.33122863061726093,2,0.5,1.0
layer_8,p056,0.35,8,Hugo-056 AX-1624,Hugo-056,0,0.44992196559906006,0.3336100624874234,2,0.5,1.0
layer_8,p057,0.35,8,Ada-057 DN-8623,Ada-057,0,0.5602908730506897,0.3296683384105563,2,0.5,1.0
layer_8,p058,0.35,8,Quinn-058 AX-3134,Quinn-058,0,0.42640042304992676,0.3308218102902174,2,0.5,1.0
layer_8,p059,0.35,8,Hugo-059 CY-5132,Hugo-059,0,0.4572063088417053,0.33295294642448425,2,0.5,1.0
layer_8,p060,0.35,8,Mira-060 CY-6371,Mira-060,0,0.49225008487701416,0.3342013321816921,2,0.5,1.0
layer_8,p061,0.35,8,Elena-061 CY-2333,Elena-061,0,0.4661109447479248,0.3332574022933841,2,0.5,1.0
layer_8,p062,0.35,8,Quinn-062 AX-3163,Quinn-062,0,0.41510480642318726,0.33275088481605053,2,0.5,1.0
layer_8,p063,0.35,8,Luca-063 DN-3598,Luca-063,0,0.47497689723968506,0.33147011790424585,2,0.5,1.0
layer_8,p064,0.35,8,Silas-064 EV-9480,Silas-064,0,0.39178717136383057,0.33158870320767164,2,0.5,1.0
layer_8,p065,0.35,8,Rhea-065 BR-7769,"Rhea-065
BR-7769",1,0.41338932514190674,0.3304418297484517,4,0.25,1.0
layer_8,p066,0.35,8,Hugo-066 CY-4805,Hugo-066,0,0.47003453969955444,0.335107758641243,2,0.5,1.0
layer_8,p067,0.35,8,Hugo-067 BR-6355,Hugo-067,0,0.4456173777580261,0.330391101539135,2,0.5,1.0
layer_8,p068,0.35,8,Silas-068 EV-3810,Silas-068,0,0.4081181287765503,0.334227304905653,2,0.5,1.0
layer_8,p069,0.35,8,Basil-069 EV-6954,Basil-069,0,0.4795273542404175,0.3334736442193389,2,0.5,1.0
layer_8,p070,0.35,8,Dante-070 CY-6228,Dante-070,0,0.4360935688018799,0.3401635717600584,2,0.5,1.0
layer_8,p071,0.35,8,Nolan-071 AX-6681,Nolan-071,0,0.4620514512062073,0.3342440575361252,2,0.5,1.0
layer_8,p072,0.35,8,Pavel-072 DN-6688,Pavel-072,0,0.4851248264312744,0.3270787484943867,2,0.5,1.0
layer_8,p073,0.35,8,Mira-073 DN-1412,Mira-073,0,0.49933844804763794,0.32814043015241623,2,0.5,1.0
layer_8,p074,0.35,8,Opal-074 CY-3777,Opal-074,0,0.4351470470428467,0.33078766986727715,2,0.5,1.0
layer_8,p075,0.35,8,Kira-075 EV-6711,Kira-075,0,0.48240959644317627,0.33193857315927744,2,0.5,1.0
layer_8,p076,0.35,8,Iris-076 AX-2750,Iris-076,0,0.36286628246307373,0.3309735283255577,2,0.5,1.0
layer_8,p077,0.35,8,Mira-077 BR-8045,Mira-077,0,0.4736487865447998,0.32988408394157887,2,0.5,1.0
layer_8,p078,0.35,8,Nolan-078 DN-1322,Nolan-078,0,0.46146559715270996,0.3296231348067522,2,0.5,1.0
layer_8,p079,0.35,8,Silas-079 EV-4358,Silas-079,0,0.38702160120010376,0.3339274814352393,2,0.5,1.0
layer_8,p080,0.35,8,Mira-080 AX-2231,Mira-080,0,0.489071786403656,0.32689505629241467,2,0.5,1.0
layer_8,p081,0.35,8,Cora-081 DN-4702,"Cora-081
DN-4702",1,0.37698930501937866,0.33401071932166815,4,0.25,1.0
layer_8,p082,0.35,8,Ada-082 CY-5013,Ada-082,0,0.5417786538600922,0.33400753419846296,2,0.5,1.0
layer_8,p083,0.35,8,Luca-083 AX-1188,Luca-083,0,0.48090946674346924,0.32753321062773466,2,0.5,1.0
layer_8,p084,0.35,8,Tara-084 EV-5866,Tara-084,0,0.4372750520706177,0.33141725417226553,2,0.5,1.0
layer_8,p085,0.35,8,Opal-085 DN-5039,Opal-085,0,0.43791693449020386,0.3331550061702728,2,0.5,1.0
layer_8,p086,0.35,8,Luca-086 AX-1751,Luca-086,0,0.48279327154159546,0.32968174666166306,2,0.5,1.0
layer_8,p087,0.35,8,Quinn-087 BR-5655,Quinn-087,0,0.41935980319976807,0.335342638194561,2,0.5,1.0
layer_8,p088,0.35,8,Pavel-088 CY-4150,Pavel-088,0,0.5135467052459717,0.3300491822883487,2,0.5,1.0
layer_8,p089,0.35,8,Pavel-089 AX-9205,Pavel-089,0,0.50534588098526,0.3279206035658717,2,0.5,1.0
layer_8,p090,0.35,8,Elena-090 EV-5227,Elena-090,0,0.4509180784225464,0.33688138239085674,2,0.5,1.0
layer_8,p091,0.35,8,Ada-091 EV-3544,Ada-091,0,0.5444293916225433,0.32809286657720804,2,0.5,1.0
layer_8,p092,0.35,8,Dante-092 DN-1291,Dante-092,0,0.4394536018371582,0.33332253340631723,2,0.5,1.0
layer_8,p093,0.35,8,Basil-093 EV-2305,Basil-093,0,0.48186057806015015,0.32827405724674463,2,0.5,1.0
layer_8,p094,0.35,8,Felix-094 DN-7319,Felix-094,0,0.43808865547180176,0.33300589956343174,2,0.5,1.0
layer_8,p095,0.35,8,Mira-095 BR-8393,Mira-095,0,0.48525190353393555,0.3388067586347461,2,0.5,1.0
layer_8,p096,0.35,8,Cora-096 EV-8942,Cora-096,0,0.44295310974121094,0.3289858289062977,2,0.5,1.0
layer_8,p097,0.35,8,Cora-097 DN-9536,"Cora-097
DN-9536",1,0.3745459318161011,0.32905890233814716,4,0.25,1.0
layer_8,p098,0.35,8,Basil-098 CY-2738,Basil-098,0,0.5047516226768494,0.333087089471519,2,0.5,1.0
layer_8,p099,0.35,8,Iris-099 AX-8321,Iris-099,0,0.3752480745315552,0.33089407067745924,2,0.5,1.0
layer_9,p000,0.35,9,Kira-000 DN-1791,Kira-000,0,0.49516433477401733,0.3331683864817023,2,0.5,1.0
layer_9,p001,0.35,9,Silas-001 BR-2013,Silas-001,0,0.3840392231941223,0.3337361188605428,2,0.5,1.0
layer_9,p002,0.35,9,Rhea-002 EV-1976,Rhea-002,0,0.47362613677978516,0.32999552972614765,2,0.5,1.0
layer_9,p003,0.35,9,Kira-003 CY-2199,Kira-003,0,0.45924699306488037,0.33706685807555914,2,0.5,1.0
layer_9,p004,0.35,9,Cora-004 DN-2064,Cora-004,0,0.44971591234207153,0.3327264478430152,2,0.5,1.0
layer_9,p005,0.35,9,Jules-005 BR-7519,Jules-005,0,0.48241257667541504,0.3354472341015935,2,0.5,1.0
layer_9,p006,0.35,9,Cora-006 BR-4800,Cora-006,0,0.45468711853027344,0.3281329246237874,2,0.5,1.0
layer_9,p007,0.35,9,Rhea-007 DN-7536,Rhea-007,0,0.467082142829895,0.33294360246509314,2,0.5,1.0
layer_9,p008,0.35,9,Silas-008 EV-2662,Silas-008,0,0.39615023136138916,0.3319208575412631,2,0.5,1.0
layer_9,p009,0.35,9,Pavel-009 AX-3361,Pavel-009,0,0.5083514451980591,0.33122274931520224,2,0.5,1.0
layer_9,p010,0.35,9,Felix-010 BR-9725,Felix-010,0,0.44292402267456055,0.3333015711978078,2,0.5,1.0
layer_9,p011,0.35,9,Tara-011 DN-6726,Tara-011,0,0.4639892578125,0.3305965280160308,2,0.5,1.0
layer_9,p012,0.35,9,Dante-012 BR-8832,Dante-012,0,0.4416688084602356,0.3335558604449034,2,0.5,1.0
layer_9,p013,0.35,9,Elena-013 EV-8771,Elena-013,0,0.4621027112007141,0.33105417992919683,2,0.5,1.0
layer_9,p014,0.35,9,Hugo-014 CY-5249,Hugo-014,0,0.469174325466156,0.3379650516435504,2,0.5,1.0
layer_9,p015,0.35,9,Pavel-015 AX-2011,Pavel-015,0,0.4925647974014282,0.3333409233018756,2,0.5,1.0
layer_9,p016,0.35,9,Quinn-016 EV-4267,Quinn-016,0,0.428932785987854,0.3275202279910445,2,0.5,1.0
layer_9,p017,0.35,9,Hugo-017 AX-4484,Hugo-017,0,0.47285908460617065,0.33417972084134817,2,0.5,1.0
layer_9,p018,0.35,9,Nolan-018 DN-6556,Nolan-018,0,0.45390212535858154,0.332041853107512,2,0.5,1.0
layer_9,p019,0.35,9,Cora-019 BR-2716,Cora-019,0,0.4443396329879761,0.33983646612614393,2,0.5,1.0
layer_9,p020,0.35,9,Basil-020 DN-2186,Basil-020,0,0.5061416625976562,0.33445289824157953,2,0.5,1.0
layer_9,p021,0.35,9,Elena-021 EV-4906,Elena-021,0,0.4742303490638733,0.3349956786260009,2,0.5,1.0
layer_9,p022,0.35,9,Ada-022 AX-1251,Ada-022,0,0.5625333189964294,0.3302702670916915,2,0.5,1.0
layer_9,p023,0.35,9,Elena-023 CY-1891,Elena-023,0,0.45644843578338623,0.3353682067245245,2,0.5,1.0
layer_9,p024,0.35,9,Felix-024 DN-1059,Felix-024,0,0.4403362274169922,0.33291770052164793,2,0.5,1.0
layer_9,p025,0.35,9,Iris-025 BR-5066,Iris-025,0,0.37548828125,0.3348142597824335,2,0.5,1.0
layer_9,p026,0.35,9,Tara-026 CY-9096,Tara-026,0,0.46920210123062134,0.33414106350392103,2,0.5,1.0
layer_9,p027,0.35,9,Opal-027 AX-1308,Opal-027,0,0.4473486542701721,0.33592159673571587,2,0.5,1.0
layer_9,p028,0.35,9,Opal-028 DN-2257,Opal-028,0,0.44587886333465576,0.3345750104635954,2,0.5,1.0
layer_9,p029,0.35,9,Dante-029 DN-5765,Dante-029,0,0.43088245391845703,0.3366534700617194,2,0.5,1.0
layer_9,p030,0.35,9,Mira-030 BR-2222,Mira-030,0,0.4884568452835083,0.3304107915610075,2,0.5,1.0
layer_9,p031,0.35,9,Pavel-031 DN-5947,"Pavel-031, DN-5947",1,0.4215449094772339,0.3294198615476489,4,0.25,1.0
layer_9,p032,0.35,9,Jules-032 CY-2064,Jules-032,0,0.4881201386451721,0.3360468363389373,2,0.5,1.0
layer_9,p033,0.35,9,Quinn-033 BR-7116,Quinn-033,0,0.4260559678077698,0.33186069410294294,2,0.5,1.0
layer_9,p034,0.35,9,Nolan-034 CY-5878,Nolan-034,0,0.46149730682373047,0.3292193366214633,2,0.5,1.0
layer_9,p035,0.35,9,Kira-035 DN-3287,Kira-035,0,0.47385406494140625,0.3310657888650894,2,0.5,1.0
layer_9,p036,0.35,9,Quinn-036 DN-5427,Quinn-036,0,0.4195070266723633,0.3318368187174201,2,0.5,1.0
layer_9,p037,0.35,9,Ada-037 AX-7966,Ada-037,0,0.5449779033660889,0.33392531238496304,2,0.5,1.0
layer_9,p038,0.35,9,Rhea-038 AX-3058,Rhea-038,0,0.4826083183288574,0.33220983669161797,2,0.5,1.0
layer_9,p039,0.35,9,Tara-039 AX-9806,Tara-039,0,0.4466133117675781,0.33406245056539774,2,0.5,1.0
layer_9,p040,0.35,9,Nolan-040 CY-4732,Nolan-040,0,0.464255690574646,0.33334914594888687,2,0.5,1.0
layer_9,p041,0.35,9,Greta-041 BR-4781,Greta-041,0,0.460563063621521,0.3331639412790537,2,0.5,1.0
layer_9,p042,0.35,9,Ada-042 BR-7805,Ada-042,0,0.544612467288971,0.33330274373292923,2,0.5,1.0
layer_9,p043,0.35,9,Mira-043 CY-8248,Mira-043,0,0.4941701889038086,0.33479286823421717,2,0.5,1.0
layer_9,p044,0.35,9,Basil-044 BR-7106,Basil-044,0,0.4910464882850647,0.33182942122220993,2,0.5,1.0
layer_9,p045,0.35,9,Basil-045 BR-2029,Basil-045,0,0.49528324604034424,0.33521577063947916,2,0.5,1.0
layer_9,p046,0.35,9,Opal-046 CY-8044,Opal-046,0,0.4419662356376648,0.33103336300700903,2,0.5,1.0
layer_9,p047,0.35,9,Felix-047 DN-2060,Felix-047,0,0.4485175609588623,0.3326745983213186,2,0.5,1.0
layer_9,p048,0.35,9,Hugo-048 DN-8551,Hugo-048,0,0.4535726308822632,0.3344192234799266,2,0.5,1.0
layer_9,p049,0.35,9,Elena-049 EV-4084,Elena-049,0,0.46882081031799316,0.32893676590174437,2,0.5,1.0
layer_9,p050,0.35,9,Luca-050 CY-4815,Luca-050,0,0.4843992590904236,0.3352123983204365,2,0.5,1.0
layer_9,p051,0.35,9,Kira-051 AX-4341,Kira-051,0,0.46881574392318726,0.33199045062065125,2,0.5,1.0
layer_9,p052,0.35,9,Nolan-052 DN-3532,Nolan-052,0,0.4751167297363281,0.3369697770103812,2,0.5,1.0
layer_9,p053,0.35,9,Luca-053 DN-7635,Luca-053,0,0.47873133420944214,0.3293992318212986,2,0.5,1.0
layer_9,p054,0.35,9,Elena-054 AX-7075,Elena-054,0,0.47253382205963135,0.3293599355965853,2,0.5,1.0
layer_9,p055,0.35,9,Pavel-055 AX-7355,Pavel-055,0,0.4846309423446655,0.3329423973336816,2,0.5,1.0
layer_9,p056,0.35,9,Hugo-056 AX-1624,Hugo-056,0,0.4637736678123474,0.33394328132271767,2,0.5,1.0
layer_9,p057,0.35,9,Ada-057 DN-8623,Ada-057,0,0.5639201700687408,0.3312370330095291,2,0.5,1.0
layer_9,p058,0.35,9,Quinn-058 AX-3134,Quinn-058,0,0.43994641304016113,0.3321151938289404,2,0.5,1.0
layer_9,p059,0.35,9,Hugo-059 CY-5132,Hugo-059,0,0.47254008054733276,0.3335880935192108,2,0.5,1.0
layer_9,p060,0.35,9,Mira-060 CY-6371,Mira-060,0,0.5058063864707947,0.33585050981491804,2,0.5,1.0
layer_9,p061,0.35,9,Elena-061 CY-2333,Elena-061,0,0.46147018671035767,0.33410138729959726,2,0.5,1.0
layer_9,p062,0.35,9,Quinn-062 AX-3163,Quinn-062,0,0.42808467149734497,0.33346083480864763,2,0.5,1.0
layer_9,p063,0.35,9,Luca-063 DN-3598,Luca-063,0,0.4863072633743286,0.33240201510488987,2,0.5,1.0
layer_9,p064,0.35,9,Silas-064 EV-9480,Silas-064,0,0.3962947130203247,0.3322898158803582,2,0.5,1.0
layer_9,p065,0.35,9,Rhea-065 BR-7769,Rhea-065,0,0.46877145767211914,0.33194981422275305,2,0.5,1.0
layer_9,p066,0.35,9,Hugo-066 CY-4805,"Hugo-066, code CY-4805",1,0.3432939052581787,0.3358429614454508,5,0.2,1.0
layer_9,p067,0.35,9,Hugo-067 BR-6355,Hugo-067,0,0.46867167949676514,0.33093882258981466,2,0.5,1.0
layer_9,p068,0.35,9,Silas-068 EV-3810,Silas-068,0,0.4079028367996216,0.33578746393322945,2,0.5,1.0
layer_9,p069,0.35,9,Basil-069 EV-6954,Basil-069,0,0.488031804561615,0.3350353492423892,2,0.5,1.0
layer_9,p070,0.35,9,Dante-070 CY-6228,Dante-070,0,0.4307193160057068,0.34088699612766504,2,0.5,1.0
layer_9,p071,0.35,9,Nolan-071 AX-6681,Nolan-071,0,0.4636431932449341,0.3350436445325613,2,0.5,1.0
layer_9,p072,0.35,9,Pavel-072 DN-6688,Pavel-072,0,0.4875985383987427,0.32837581634521484,2,0.5,1.0
